BioSample,LibraryName,Run,fq1,fq2,SampleType
GAL-167,GAL-167,3013,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-167_S167_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-167_S167_L005_R2_001.fastq.gz,include
GAL-167,GAL-167,3014,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-167_S167_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-167_S167_L006_R2_001.fastq.gz,include
GAL-167,GAL-167,3015,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-167_S167_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-167_S167_L007_R2_001.fastq.gz,include
GAL-167,GAL-167,3016,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-167_S167_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-167_S167_L008_R2_001.fastq.gz,include
GAL-168,GAL-168,3017,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-168_S168_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-168_S168_L001_R2_001.fastq.gz,include
GAL-168,GAL-168,3018,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-168_S168_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-168_S168_L002_R2_001.fastq.gz,include
GAL-168,GAL-168,3019,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-168_S168_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-168_S168_L003_R2_001.fastq.gz,include
GAL-168,GAL-168,3020,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-168_S168_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-168_S168_L004_R2_001.fastq.gz,include
GAL-168,GAL-168,3021,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-168_S168_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-168_S168_L005_R2_001.fastq.gz,include
GAL-168,GAL-168,3022,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-168_S168_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-168_S168_L006_R2_001.fastq.gz,include
GAL-168,GAL-168,3023,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-168_S168_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-168_S168_L007_R2_001.fastq.gz,include
GAL-168,GAL-168,3024,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-168_S168_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-168_S168_L008_R2_001.fastq.gz,include
GAL-169,GAL-169,3025,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-169_S169_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-169_S169_L001_R2_001.fastq.gz,include
GAL-169,GAL-169,3026,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-169_S169_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-169_S169_L002_R2_001.fastq.gz,include
GAL-169,GAL-169,3027,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-169_S169_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-169_S169_L003_R2_001.fastq.gz,include
GAL-169,GAL-169,3028,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-169_S169_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-169_S169_L004_R2_001.fastq.gz,include
GAL-169,GAL-169,3029,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-169_S169_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-169_S169_L005_R2_001.fastq.gz,include
GAL-169,GAL-169,3030,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-169_S169_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-169_S169_L006_R2_001.fastq.gz,include
GAL-169,GAL-169,3031,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-169_S169_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-169_S169_L007_R2_001.fastq.gz,include
GAL-169,GAL-169,3032,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-169_S169_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-169_S169_L008_R2_001.fastq.gz,include
GAL-170,GAL-170,3033,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-170_S170_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-170_S170_L001_R2_001.fastq.gz,include
GAL-170,GAL-170,3034,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-170_S170_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-170_S170_L002_R2_001.fastq.gz,include
GAL-170,GAL-170,3035,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-170_S170_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-170_S170_L003_R2_001.fastq.gz,include
GAL-170,GAL-170,3036,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-170_S170_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-170_S170_L004_R2_001.fastq.gz,include
GAL-170,GAL-170,3037,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-170_S170_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-170_S170_L005_R2_001.fastq.gz,include
GAL-170,GAL-170,3038,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-170_S170_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-170_S170_L006_R2_001.fastq.gz,include
GAL-170,GAL-170,3039,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-170_S170_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-170_S170_L007_R2_001.fastq.gz,include
GAL-170,GAL-170,3040,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-170_S170_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-170_S170_L008_R2_001.fastq.gz,include
GAL-171,GAL-171,3041,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-171_S171_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-171_S171_L001_R2_001.fastq.gz,include
GAL-171,GAL-171,3042,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-171_S171_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-171_S171_L002_R2_001.fastq.gz,include
GAL-171,GAL-171,3043,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-171_S171_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-171_S171_L003_R2_001.fastq.gz,include
GAL-171,GAL-171,3044,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-171_S171_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-171_S171_L004_R2_001.fastq.gz,include
GAL-171,GAL-171,3045,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-171_S171_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-171_S171_L005_R2_001.fastq.gz,include
GAL-171,GAL-171,3046,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-171_S171_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-171_S171_L006_R2_001.fastq.gz,include
GAL-171,GAL-171,3047,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-171_S171_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-171_S171_L007_R2_001.fastq.gz,include
GAL-171,GAL-171,3048,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-171_S171_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-171_S171_L008_R2_001.fastq.gz,include
GAL-172,GAL-172,3049,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-172_S172_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-172_S172_L001_R2_001.fastq.gz,include
GAL-172,GAL-172,3050,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-172_S172_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-172_S172_L002_R2_001.fastq.gz,include
GAL-172,GAL-172,3051,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-172_S172_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-172_S172_L003_R2_001.fastq.gz,include
GAL-172,GAL-172,3052,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-172_S172_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-172_S172_L004_R2_001.fastq.gz,include
GAL-172,GAL-172,3053,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-172_S172_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-172_S172_L005_R2_001.fastq.gz,include
GAL-172,GAL-172,3054,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-172_S172_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-172_S172_L006_R2_001.fastq.gz,include
GAL-172,GAL-172,3055,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-172_S172_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-172_S172_L007_R2_001.fastq.gz,include
GAL-172,GAL-172,3056,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-172_S172_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-172_S172_L008_R2_001.fastq.gz,include
GAL-173,GAL-173,3057,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-173_S173_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-173_S173_L001_R2_001.fastq.gz,include
GAL-173,GAL-173,3058,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-173_S173_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-173_S173_L002_R2_001.fastq.gz,include
GAL-173,GAL-173,3059,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-173_S173_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-173_S173_L003_R2_001.fastq.gz,include
GAL-173,GAL-173,3060,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-173_S173_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-173_S173_L004_R2_001.fastq.gz,include
GAL-173,GAL-173,3061,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-173_S173_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-173_S173_L005_R2_001.fastq.gz,include
GAL-173,GAL-173,3062,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-173_S173_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-173_S173_L006_R2_001.fastq.gz,include
GAL-173,GAL-173,3063,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-173_S173_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-173_S173_L007_R2_001.fastq.gz,include
GAL-173,GAL-173,3064,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-173_S173_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-173_S173_L008_R2_001.fastq.gz,include
GAL-174,GAL-174,3065,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-174_S174_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-174_S174_L001_R2_001.fastq.gz,include
GAL-174,GAL-174,3066,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-174_S174_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-174_S174_L002_R2_001.fastq.gz,include
GAL-174,GAL-174,3067,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-174_S174_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-174_S174_L003_R2_001.fastq.gz,include
GAL-174,GAL-174,3068,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-174_S174_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-174_S174_L004_R2_001.fastq.gz,include
GAL-174,GAL-174,3069,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-174_S174_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-174_S174_L005_R2_001.fastq.gz,include
GAL-174,GAL-174,3070,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-174_S174_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-174_S174_L006_R2_001.fastq.gz,include
GAL-174,GAL-174,3071,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-174_S174_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-174_S174_L007_R2_001.fastq.gz,include
GAL-174,GAL-174,3072,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-174_S174_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-174_S174_L008_R2_001.fastq.gz,include
GAL-175,GAL-175,3073,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-175_S175_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-175_S175_L001_R2_001.fastq.gz,include
GAL-175,GAL-175,3074,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-175_S175_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-175_S175_L002_R2_001.fastq.gz,include
GAL-175,GAL-175,3075,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-175_S175_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-175_S175_L003_R2_001.fastq.gz,include
GAL-175,GAL-175,3076,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-175_S175_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-175_S175_L004_R2_001.fastq.gz,include
GAL-175,GAL-175,3077,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-175_S175_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-175_S175_L005_R2_001.fastq.gz,include
GAL-175,GAL-175,3078,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-175_S175_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-175_S175_L006_R2_001.fastq.gz,include
GAL-175,GAL-175,3079,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-175_S175_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-175_S175_L007_R2_001.fastq.gz,include
GAL-175,GAL-175,3080,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-175_S175_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-175_S175_L008_R2_001.fastq.gz,include
GAL-176,GAL-176,3081,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-176_S176_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-176_S176_L001_R2_001.fastq.gz,include
GAL-176,GAL-176,3082,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-176_S176_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-176_S176_L002_R2_001.fastq.gz,include
GAL-176,GAL-176,3083,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-176_S176_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-176_S176_L003_R2_001.fastq.gz,include
GAL-176,GAL-176,3084,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-176_S176_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-176_S176_L004_R2_001.fastq.gz,include
GAL-176,GAL-176,3085,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-176_S176_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-176_S176_L005_R2_001.fastq.gz,include
GAL-176,GAL-176,3086,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-176_S176_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-176_S176_L006_R2_001.fastq.gz,include
GAL-176,GAL-176,3087,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-176_S176_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-176_S176_L007_R2_001.fastq.gz,include
GAL-176,GAL-176,3088,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-176_S176_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-176_S176_L008_R2_001.fastq.gz,include
GAL-177,GAL-177,3089,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-177_S177_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-177_S177_L001_R2_001.fastq.gz,include
GAL-177,GAL-177,3090,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-177_S177_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-177_S177_L002_R2_001.fastq.gz,include
GAL-177,GAL-177,3091,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-177_S177_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-177_S177_L003_R2_001.fastq.gz,include
GAL-177,GAL-177,3092,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-177_S177_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-177_S177_L004_R2_001.fastq.gz,include
GAL-177,GAL-177,3093,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-177_S177_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-177_S177_L005_R2_001.fastq.gz,include
GAL-177,GAL-177,3094,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-177_S177_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-177_S177_L006_R2_001.fastq.gz,include
GAL-177,GAL-177,3095,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-177_S177_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-177_S177_L007_R2_001.fastq.gz,include
GAL-177,GAL-177,3096,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-177_S177_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-177_S177_L008_R2_001.fastq.gz,include
GAL-178,GAL-178,3097,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-178_S178_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-178_S178_L001_R2_001.fastq.gz,include
GAL-178,GAL-178,3098,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-178_S178_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-178_S178_L002_R2_001.fastq.gz,include
GAL-178,GAL-178,3099,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-178_S178_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-178_S178_L003_R2_001.fastq.gz,include
GAL-178,GAL-178,3100,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-178_S178_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-178_S178_L004_R2_001.fastq.gz,include
GAL-178,GAL-178,3101,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-178_S178_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-178_S178_L005_R2_001.fastq.gz,include
GAL-178,GAL-178,3102,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-178_S178_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-178_S178_L006_R2_001.fastq.gz,include
GAL-178,GAL-178,3103,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-178_S178_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-178_S178_L007_R2_001.fastq.gz,include
GAL-178,GAL-178,3104,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-178_S178_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-178_S178_L008_R2_001.fastq.gz,include
GAL-179,GAL-179,3105,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-179_S179_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-179_S179_L001_R2_001.fastq.gz,include
GAL-179,GAL-179,3106,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-179_S179_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-179_S179_L002_R2_001.fastq.gz,include
GAL-179,GAL-179,3107,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-179_S179_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-179_S179_L003_R2_001.fastq.gz,include
GAL-179,GAL-179,3108,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-179_S179_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-179_S179_L004_R2_001.fastq.gz,include
GAL-179,GAL-179,3109,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-179_S179_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-179_S179_L005_R2_001.fastq.gz,include
GAL-179,GAL-179,3110,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-179_S179_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-179_S179_L006_R2_001.fastq.gz,include
GAL-179,GAL-179,3111,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-179_S179_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-179_S179_L007_R2_001.fastq.gz,include
GAL-179,GAL-179,3112,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-179_S179_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-179_S179_L008_R2_001.fastq.gz,include
GAL-180,GAL-180,3113,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-180_S180_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-180_S180_L001_R2_001.fastq.gz,include
GAL-180,GAL-180,3114,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-180_S180_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-180_S180_L002_R2_001.fastq.gz,include
GAL-180,GAL-180,3115,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-180_S180_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-180_S180_L003_R2_001.fastq.gz,include
GAL-180,GAL-180,3116,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-180_S180_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-180_S180_L004_R2_001.fastq.gz,include
GAL-180,GAL-180,3117,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-180_S180_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-180_S180_L005_R2_001.fastq.gz,include
GAL-180,GAL-180,3118,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-180_S180_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-180_S180_L006_R2_001.fastq.gz,include
GAL-180,GAL-180,3119,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-180_S180_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-180_S180_L007_R2_001.fastq.gz,include
GAL-180,GAL-180,3120,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-180_S180_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-180_S180_L008_R2_001.fastq.gz,include
GAL-181,GAL-181,3121,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-181_S181_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-181_S181_L001_R2_001.fastq.gz,include
GAL-181,GAL-181,3122,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-181_S181_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-181_S181_L002_R2_001.fastq.gz,include
GAL-181,GAL-181,3123,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-181_S181_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-181_S181_L003_R2_001.fastq.gz,include
GAL-181,GAL-181,3124,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-181_S181_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-181_S181_L004_R2_001.fastq.gz,include
GAL-181,GAL-181,3125,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-181_S181_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-181_S181_L005_R2_001.fastq.gz,include
GAL-181,GAL-181,3126,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-181_S181_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-181_S181_L006_R2_001.fastq.gz,include
GAL-181,GAL-181,3127,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-181_S181_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-181_S181_L007_R2_001.fastq.gz,include
